id,route_id,route_name,county,pickup_day,pickup_duration_min,num_stops,place_pickup_times
246,R083,Route 83,Wicklow,Wednesday,40,10,"[{""place"": ""Hollywood"", ""pickup_time"": ""06:30""}, {""place"": ""Carnew"", ""pickup_time"": ""06:35""}, {""place"": ""Bray"", ""pickup_time"": ""06:49""}, {""place"": ""Kilmacanogue"", ""pickup_time"": ""06:58""}, {""place"": ""Wicklow Town"", ""pickup_time"": ""07:04""}, {""place"": ""Avoca"", ""pickup_time"": ""07:17""}, {""place"": ""Roundwood"", ""pickup_time"": ""07:29""}, {""place"": ""Tintern"", ""pickup_time"": ""07:38""}, {""place"": ""Greystones"", ""pickup_time"": ""07:47""}, {""place"": ""Ballygannon"", ""pickup_time"": ""07:58""}]"
247,R083,Route 83,Wicklow,Tuesday,117,10,"[{""place"": ""Hollywood"", ""pickup_time"": ""06:30""}, {""place"": ""Carnew"", ""pickup_time"": ""06:39""}, {""place"": ""Bray"", ""pickup_time"": ""06:53""}, {""place"": ""Kilmacanogue"", ""pickup_time"": ""06:59""}, {""place"": ""Wicklow Town"", ""pickup_time"": ""07:06""}, {""place"": ""Avoca"", ""pickup_time"": ""07:20""}, {""place"": ""Roundwood"", ""pickup_time"": ""07:32""}, {""place"": ""Tintern"", ""pickup_time"": ""07:40""}, {""place"": ""Greystones"", ""pickup_time"": ""07:51""}, {""place"": ""Ballygannon"", ""pickup_time"": ""08:06""}]"
248,R084,Route 84,Wexford,Sunday,60,8,"[{""place"": ""Kilmuckridge"", ""pickup_time"": ""08:45""}, {""place"": ""Clonard"", ""pickup_time"": ""08:53""}, {""place"": ""Enniscorthy"", ""pickup_time"": ""08:58""}, {""place"": ""Johnstown"", ""pickup_time"": ""09:07""}, {""place"": ""Taylors Cross"", ""pickup_time"": ""09:19""}, {""place"": ""Wexford Town"", ""pickup_time"": ""09:28""}, {""place"": ""Seaview"", ""pickup_time"": ""09:43""}, {""place"": ""Wellingtonbridge"", ""pickup_time"": ""09:51""}]"
249,R084,Route 84,Wexford,Saturday,67,8,"[{""place"": ""Kilmuckridge"", ""pickup_time"": ""08:45""}, {""place"": ""Clonard"", ""pickup_time"": ""08:56""}, {""place"": ""Enniscorthy"", ""pickup_time"": ""09:02""}, {""place"": ""Johnstown"", ""pickup_time"": ""09:11""}, {""place"": ""Taylors Cross"", ""pickup_time"": ""09:26""}, {""place"": ""Wexford Town"", ""pickup_time"": ""09:39""}, {""place"": ""Seaview"", ""pickup_time"": ""09:49""}, {""place"": ""Wellingtonbridge"", ""pickup_time"": ""09:58""}]"
250,R085,Route 85,Donegal,Tuesday,55,9,"[{""place"": ""Carrick"", ""pickup_time"": ""11:00""}, {""place"": ""Rathmullan"", ""pickup_time"": ""11:10""}, {""place"": ""Letterkenny"", ""pickup_time"": ""11:20""}, {""place"": ""Dungloe"", ""pickup_time"": ""11:31""}, {""place"": ""Termon"", ""pickup_time"": ""11:38""}, {""place"": ""Stranorlar"", ""pickup_time"": ""11:52""}, {""place"": ""Mountcharles"", ""pickup_time"": ""11:59""}, {""place"": ""Ballyshannon"", ""pickup_time"": ""12:08""}, {""place"": ""Laghey"", ""pickup_time"": ""12:21""}]"
251,R085,Route 85,Donegal,Sunday,91,9,"[{""place"": ""Carrick"", ""pickup_time"": ""11:00""}, {""place"": ""Rathmullan"", ""pickup_time"": ""11:07""}, {""place"": ""Letterkenny"", ""pickup_time"": ""11:12""}, {""place"": ""Dungloe"", ""pickup_time"": ""11:23""}, {""place"": ""Termon"", ""pickup_time"": ""11:30""}, {""place"": ""Stranorlar"", ""pickup_time"": ""11:43""}, {""place"": ""Mountcharles"", ""pickup_time"": ""11:53""}, {""place"": ""Ballyshannon"", ""pickup_time"": ""12:06""}, {""place"": ""Laghey"", ""pickup_time"": ""12:11""}]"
252,R086,Route 86,Cork,Thursday,84,24,"[{""place"": ""Cork Airport"", ""pickup_time"": ""07:00""}, {""place"": ""Fota"", ""pickup_time"": ""07:06""}, {""place"": ""Midleton"", ""pickup_time"": ""07:18""}, {""place"": ""Macroom"", ""pickup_time"": ""07:27""}, {""place"": ""Carrigaline"", ""pickup_time"": ""07:34""}, {""place"": ""Youghal"", ""pickup_time"": ""07:49""}, {""place"": ""Kinsale"", ""pickup_time"": ""08:02""}, {""place"": ""Cork City Centre"", ""pickup_time"": ""08:15""}, {""place"": ""Carrigtwohill"", ""pickup_time"": ""08:30""}, {""place"": ""Fermoy"", ""pickup_time"": ""08:39""}, {""place"": ""Mallow"", ""pickup_time"": ""08:44""}, {""place"": ""Gurranabraher"", ""pickup_time"": ""08:49""}, {""place"": ""Ballincollig"", ""pickup_time"": ""09:00""}, {""place"": ""Rathcormac"", ""pickup_time"": ""09:11""}, {""place"": ""Skibbereen"", ""pickup_time"": ""09:20""}, {""place"": ""Little Island"", ""pickup_time"": ""09:35""}, {""place"": ""Blackpool"", ""pickup_time"": ""09:42""}, {""place"": ""Wilton"", ""pickup_time"": ""09:47""}, {""place"": ""Ballintemple"", ""pickup_time"": ""09:58""}, {""place"": ""Cobh"", ""pickup_time"": ""10:06""}, {""place"": ""Glanmire"", ""pickup_time"": ""10:19""}, {""place"": ""Douglas"", ""pickup_time"": ""10:24""}, {""place"": ""Blarney"", ""pickup_time"": ""10:33""}, {""place"": ""Shandon"", ""pickup_time"": ""10:39""}]"
253,R086,Route 86,Cork,Monday,96,24,"[{""place"": ""Cork Airport"", ""pickup_time"": ""07:00""}, {""place"": ""Fota"", ""pickup_time"": ""07:07""}, {""place"": ""Midleton"", ""pickup_time"": ""07:18""}, {""place"": ""Macroom"", ""pickup_time"": ""07:26""}, {""place"": ""Carrigaline"", ""pickup_time"": ""07:41""}, {""place"": ""Youghal"", ""pickup_time"": ""07:50""}, {""place"": ""Kinsale"", ""pickup_time"": ""08:02""}, {""place"": ""Cork City Centre"", ""pickup_time"": ""08:13""}, {""place"": ""Carrigtwohill"", ""pickup_time"": ""08:18""}, {""place"": ""Fermoy"", ""pickup_time"": ""08:24""}, {""place"": ""Mallow"", ""pickup_time"": ""08:34""}, {""place"": ""Gurranabraher"", ""pickup_time"": ""08:39""}, {""place"": ""Ballincollig"", ""pickup_time"": ""08:44""}, {""place"": ""Rathcormac"", ""pickup_time"": ""08:59""}, {""place"": ""Skibbereen"", ""pickup_time"": ""09:11""}, {""place"": ""Little Island"", ""pickup_time"": ""09:18""}, {""place"": ""Blackpool"", ""pickup_time"": ""09:27""}, {""place"": ""Wilton"", ""pickup_time"": ""09:39""}, {""place"": ""Ballintemple"", ""pickup_time"": ""09:44""}, {""place"": ""Cobh"", ""pickup_time"": ""09:57""}, {""place"": ""Glanmire"", ""pickup_time"": ""10:06""}, {""place"": ""Douglas"", ""pickup_time"": ""10:21""}, {""place"": ""Blarney"", ""pickup_time"": ""10:35""}, {""place"": ""Shandon"", ""pickup_time"": ""10:42""}]"
254,R087,Route 87,Donegal,Sunday,47,7,"[{""place"": ""St Johnston"", ""pickup_time"": ""14:15""}, {""place"": ""Lifford"", ""pickup_time"": ""14:24""}, {""place"": ""Falcarragh"", ""pickup_time"": ""14:32""}, {""place"": ""Bundoran"", ""pickup_time"": ""14:42""}, {""place"": ""Carndonagh"", ""pickup_time"": ""14:50""}, {""place"": ""Letterkenny"", ""pickup_time"": ""15:01""}, {""place"": ""Mountcharles"", ""pickup_time"": ""15:11""}]"
255,R087,Route 87,Donegal,Friday,115,7,"[{""place"": ""St Johnston"", ""pickup_time"": ""14:15""}, {""place"": ""Lifford"", ""pickup_time"": ""14:21""}, {""place"": ""Falcarragh"", ""pickup_time"": ""14:32""}, {""place"": ""Bundoran"", ""pickup_time"": ""14:45""}, {""place"": ""Carndonagh"", ""pickup_time"": ""15:00""}, {""place"": ""Letterkenny"", ""pickup_time"": ""15:08""}, {""place"": ""Mountcharles"", ""pickup_time"": ""15:13""}]"
256,R088,Route 88,Wexford,Wednesday,95,25,"[{""place"": ""Gorey"", ""pickup_time"": ""16:45""}, {""place"": ""Ballycarbery"", ""pickup_time"": ""16:58""}, {""place"": ""Ballynamintra"", ""pickup_time"": ""17:07""}, {""place"": ""Ballycullane"", ""pickup_time"": ""17:21""}, {""place"": ""Dunbrody"", ""pickup_time"": ""17:28""}, {""place"": ""Kilmuckridge"", ""pickup_time"": ""17:40""}, {""place"": ""Kilmore"", ""pickup_time"": ""17:54""}, {""place"": ""Johnstown"", ""pickup_time"": ""18:04""}, {""place"": ""New Ross"", ""pickup_time"": ""18:09""}, {""place"": ""Ballinascorney"", ""pickup_time"": ""18:19""}, {""place"": ""Gorey Village"", ""pickup_time"": ""18:30""}, {""place"": ""Fethard-on-Sea"", ""pickup_time"": ""18:37""}, {""place"": ""Courtown"", ""pickup_time"": ""18:50""}, {""place"": ""Wellingtonbridge"", ""pickup_time"": ""19:03""}, {""place"": ""Clonard"", ""pickup_time"": ""19:12""}, {""place"": ""Wexford Town"", ""pickup_time"": ""19:25""}, {""place"": ""Morgans Bridge"", ""pickup_time"": ""19:39""}, {""place"": ""Rosslare"", ""pickup_time"": ""19:52""}, {""place"": ""Enniscorthy"", ""pickup_time"": ""20:02""}, {""place"": ""Campile"", ""pickup_time"": ""20:15""}, {""place"": ""Ballinure"", ""pickup_time"": ""20:29""}, {""place"": ""Oulart"", ""pickup_time"": ""20:40""}, {""place"": ""Taghmon"", ""pickup_time"": ""20:55""}, {""place"": ""Taylors Cross"", ""pickup_time"": ""21:02""}, {""place"": ""Seaview"", ""pickup_time"": ""21:11""}]"
257,R088,Route 88,Wexford,Tuesday,49,25,"[{""place"": ""Gorey"", ""pickup_time"": ""16:45""}, {""place"": ""Ballycarbery"", ""pickup_time"": ""16:58""}, {""place"": ""Ballynamintra"", ""pickup_time"": ""17:05""}, {""place"": ""Ballycullane"", ""pickup_time"": ""17:15""}, {""place"": ""Dunbrody"", ""pickup_time"": ""17:23""}, {""place"": ""Kilmuckridge"", ""pickup_time"": ""17:36""}, {""place"": ""Kilmore"", ""pickup_time"": ""17:43""}, {""place"": ""Johnstown"", ""pickup_time"": ""17:51""}, {""place"": ""New Ross"", ""pickup_time"": ""17:59""}, {""place"": ""Ballinascorney"", ""pickup_time"": ""18:11""}, {""place"": ""Gorey Village"", ""pickup_time"": ""18:18""}, {""place"": ""Fethard-on-Sea"", ""pickup_time"": ""18:26""}, {""place"": ""Courtown"", ""pickup_time"": ""18:36""}, {""place"": ""Wellingtonbridge"", ""pickup_time"": ""18:43""}, {""place"": ""Clonard"", ""pickup_time"": ""18:52""}, {""place"": ""Wexford Town"", ""pickup_time"": ""18:59""}, {""place"": ""Morgans Bridge"", ""pickup_time"": ""19:07""}, {""place"": ""Rosslare"", ""pickup_time"": ""19:20""}, {""place"": ""Enniscorthy"", ""pickup_time"": ""19:31""}, {""place"": ""Campile"", ""pickup_time"": ""19:38""}, {""place"": ""Ballinure"", ""pickup_time"": ""19:45""}, {""place"": ""Oulart"", ""pickup_time"": ""19:58""}, {""place"": ""Taghmon"", ""pickup_time"": ""20:07""}, {""place"": ""Taylors Cross"", ""pickup_time"": ""20:21""}, {""place"": ""Seaview"", ""pickup_time"": ""20:34""}]"
258,R088,Route 88,Wexford,Friday,82,25,"[{""place"": ""Gorey"", ""pickup_time"": ""16:45""}, {""place"": ""Ballycarbery"", ""pickup_time"": ""16:52""}, {""place"": ""Ballynamintra"", ""pickup_time"": ""17:05""}, {""place"": ""Ballycullane"", ""pickup_time"": ""17:16""}, {""place"": ""Dunbrody"", ""pickup_time"": ""17:23""}, {""place"": ""Kilmuckridge"", ""pickup_time"": ""17:30""}, {""place"": ""Kilmore"", ""pickup_time"": ""17:42""}, {""place"": ""Johnstown"", ""pickup_time"": ""17:54""}, {""place"": ""New Ross"", ""pickup_time"": ""18:08""}, {""place"": ""Ballinascorney"", ""pickup_time"": ""18:19""}, {""place"": ""Gorey Village"", ""pickup_time"": ""18:34""}, {""place"": ""Fethard-on-Sea"", ""pickup_time"": ""18:42""}, {""place"": ""Courtown"", ""pickup_time"": ""18:49""}, {""place"": ""Wellingtonbridge"", ""pickup_time"": ""18:56""}, {""place"": ""Clonard"", ""pickup_time"": ""19:06""}, {""place"": ""Wexford Town"", ""pickup_time"": ""19:21""}, {""place"": ""Morgans Bridge"", ""pickup_time"": ""19:31""}, {""place"": ""Rosslare"", ""pickup_time"": ""19:36""}, {""place"": ""Enniscorthy"", ""pickup_time"": ""19:48""}, {""place"": ""Campile"", ""pickup_time"": ""20:00""}, {""place"": ""Ballinure"", ""pickup_time"": ""20:14""}, {""place"": ""Oulart"", ""pickup_time"": ""20:25""}, {""place"": ""Taghmon"", ""pickup_time"": ""20:37""}, {""place"": ""Taylors Cross"", ""pickup_time"": ""20:46""}, {""place"": ""Seaview"", ""pickup_time"": ""20:55""}]"
259,R088,Route 88,Wexford,Sunday,39,25,"[{""place"": ""Gorey"", ""pickup_time"": ""16:45""}, {""place"": ""Ballycarbery"", ""pickup_time"": ""16:55""}, {""place"": ""Ballynamintra"", ""pickup_time"": ""17:07""}, {""place"": ""Ballycullane"", ""pickup_time"": ""17:17""}, {""place"": ""Dunbrody"", ""pickup_time"": ""17:31""}, {""place"": ""Kilmuckridge"", ""pickup_time"": ""17:40""}, {""place"": ""Kilmore"", ""pickup_time"": ""17:49""}, {""place"": ""Johnstown"", ""pickup_time"": ""17:57""}, {""place"": ""New Ross"", ""pickup_time"": ""18:07""}, {""place"": ""Ballinascorney"", ""pickup_time"": ""18:18""}, {""place"": ""Gorey Village"", ""pickup_time"": ""18:28""}, {""place"": ""Fethard-on-Sea"", ""pickup_time"": ""18:37""}, {""place"": ""Courtown"", ""pickup_time"": ""18:47""}, {""place"": ""Wellingtonbridge"", ""pickup_time"": ""19:00""}, {""place"": ""Clonard"", ""pickup_time"": ""19:07""}, {""place"": ""Wexford Town"", ""pickup_time"": ""19:15""}, {""place"": ""Morgans Bridge"", ""pickup_time"": ""19:26""}, {""place"": ""Rosslare"", ""pickup_time"": ""19:34""}, {""place"": ""Enniscorthy"", ""pickup_time"": ""19:40""}, {""place"": ""Campile"", ""pickup_time"": ""19:51""}, {""place"": ""Ballinure"", ""pickup_time"": ""20:03""}, {""place"": ""Oulart"", ""pickup_time"": ""20:08""}, {""place"": ""Taghmon"", ""pickup_time"": ""20:23""}, {""place"": ""Taylors Cross"", ""pickup_time"": ""20:31""}, {""place"": ""Seaview"", ""pickup_time"": ""20:44""}]"
260,R089,Route 89,Limerick,Thursday,66,18,"[{""place"": ""Ballycummin"", ""pickup_time"": ""06:15""}, {""place"": ""Kingston Park"", ""pickup_time"": ""06:29""}, {""place"": ""Cremorgan"", ""pickup_time"": ""06:37""}, {""place"": ""Limerick Institute of Technology"", ""pickup_time"": ""06:49""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""06:55""}, {""place"": ""Kilmallock"", ""pickup_time"": ""07:05""}, {""place"": ""Shannon"", ""pickup_time"": ""07:16""}, {""place"": ""Mungret"", ""pickup_time"": ""07:30""}, {""place"": ""Monaleen"", ""pickup_time"": ""07:44""}, {""place"": ""Murroe"", ""pickup_time"": ""07:52""}, {""place"": ""Limerick Docklands"", ""pickup_time"": ""08:06""}, {""place"": ""Limerick City Centre"", ""pickup_time"": ""08:12""}, {""place"": ""St. Nessan's Park"", ""pickup_time"": ""08:18""}, {""place"": ""Dooradoyle"", ""pickup_time"": ""08:29""}, {""place"": ""Raheen"", ""pickup_time"": ""08:36""}, {""place"": ""St. Mary's Park"", ""pickup_time"": ""08:42""}, {""place"": ""Castletroy"", ""pickup_time"": ""08:50""}, {""place"": ""Anker"", ""pickup_time"": ""08:57""}]"
261,R089,Route 89,Limerick,Tuesday,52,18,"[{""place"": ""Ballycummin"", ""pickup_time"": ""06:15""}, {""place"": ""Kingston Park"", ""pickup_time"": ""06:27""}, {""place"": ""Cremorgan"", ""pickup_time"": ""06:32""}, {""place"": ""Limerick Institute of Technology"", ""pickup_time"": ""06:47""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""07:01""}, {""place"": ""Kilmallock"", ""pickup_time"": ""07:13""}, {""place"": ""Shannon"", ""pickup_time"": ""07:26""}, {""place"": ""Mungret"", ""pickup_time"": ""07:37""}, {""place"": ""Monaleen"", ""pickup_time"": ""07:49""}, {""place"": ""Murroe"", ""pickup_time"": ""08:04""}, {""place"": ""Limerick Docklands"", ""pickup_time"": ""08:13""}, {""place"": ""Limerick City Centre"", ""pickup_time"": ""08:22""}, {""place"": ""St. Nessan's Park"", ""pickup_time"": ""08:33""}, {""place"": ""Dooradoyle"", ""pickup_time"": ""08:46""}, {""place"": ""Raheen"", ""pickup_time"": ""09:01""}, {""place"": ""St. Mary's Park"", ""pickup_time"": ""09:08""}, {""place"": ""Castletroy"", ""pickup_time"": ""09:13""}, {""place"": ""Anker"", ""pickup_time"": ""09:27""}]"
262,R089,Route 89,Limerick,Monday,118,18,"[{""place"": ""Ballycummin"", ""pickup_time"": ""06:15""}, {""place"": ""Kingston Park"", ""pickup_time"": ""06:27""}, {""place"": ""Cremorgan"", ""pickup_time"": ""06:34""}, {""place"": ""Limerick Institute of Technology"", ""pickup_time"": ""06:41""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""06:53""}, {""place"": ""Kilmallock"", ""pickup_time"": ""07:08""}, {""place"": ""Shannon"", ""pickup_time"": ""07:21""}, {""place"": ""Mungret"", ""pickup_time"": ""07:34""}, {""place"": ""Monaleen"", ""pickup_time"": ""07:46""}, {""place"": ""Murroe"", ""pickup_time"": ""07:54""}, {""place"": ""Limerick Docklands"", ""pickup_time"": ""08:02""}, {""place"": ""Limerick City Centre"", ""pickup_time"": ""08:14""}, {""place"": ""St. Nessan's Park"", ""pickup_time"": ""08:25""}, {""place"": ""Dooradoyle"", ""pickup_time"": ""08:33""}, {""place"": ""Raheen"", ""pickup_time"": ""08:42""}, {""place"": ""St. Mary's Park"", ""pickup_time"": ""08:50""}, {""place"": ""Castletroy"", ""pickup_time"": ""09:04""}, {""place"": ""Anker"", ""pickup_time"": ""09:12""}]"
263,R089,Route 89,Limerick,Sunday,98,18,"[{""place"": ""Ballycummin"", ""pickup_time"": ""06:15""}, {""place"": ""Kingston Park"", ""pickup_time"": ""06:26""}, {""place"": ""Cremorgan"", ""pickup_time"": ""06:33""}, {""place"": ""Limerick Institute of Technology"", ""pickup_time"": ""06:42""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""06:54""}, {""place"": ""Kilmallock"", ""pickup_time"": ""07:05""}, {""place"": ""Shannon"", ""pickup_time"": ""07:11""}, {""place"": ""Mungret"", ""pickup_time"": ""07:24""}, {""place"": ""Monaleen"", ""pickup_time"": ""07:29""}, {""place"": ""Murroe"", ""pickup_time"": ""07:40""}, {""place"": ""Limerick Docklands"", ""pickup_time"": ""07:49""}, {""place"": ""Limerick City Centre"", ""pickup_time"": ""08:00""}, {""place"": ""St. Nessan's Park"", ""pickup_time"": ""08:08""}, {""place"": ""Dooradoyle"", ""pickup_time"": ""08:19""}, {""place"": ""Raheen"", ""pickup_time"": ""08:26""}, {""place"": ""St. Mary's Park"", ""pickup_time"": ""08:39""}, {""place"": ""Castletroy"", ""pickup_time"": ""08:45""}, {""place"": ""Anker"", ""pickup_time"": ""08:51""}]"
264,R090,Route 90,Limerick,Wednesday,61,14,"[{""place"": ""Woodview"", ""pickup_time"": ""10:45""}, {""place"": ""Coonagh"", ""pickup_time"": ""10:57""}, {""place"": ""Shannon"", ""pickup_time"": ""11:11""}, {""place"": ""Ballycummin"", ""pickup_time"": ""11:17""}, {""place"": ""Mungret"", ""pickup_time"": ""11:32""}, {""place"": ""St. Nessan's Park"", ""pickup_time"": ""11:37""}, {""place"": ""Kingston Park"", ""pickup_time"": ""11:50""}, {""place"": ""Castletroy"", ""pickup_time"": ""12:04""}, {""place"": ""Limerick City Centre"", ""pickup_time"": ""12:14""}, {""place"": ""Markets Field"", ""pickup_time"": ""12:19""}, {""place"": ""Kilmallock"", ""pickup_time"": ""12:29""}, {""place"": ""Limerick Docklands"", ""pickup_time"": ""12:38""}, {""place"": ""South Liberties"", ""pickup_time"": ""12:47""}, {""place"": ""Raheen"", ""pickup_time"": ""12:57""}]"
265,R090,Route 90,Limerick,Thursday,95,14,"[{""place"": ""Woodview"", ""pickup_time"": ""10:45""}, {""place"": ""Coonagh"", ""pickup_time"": ""10:59""}, {""place"": ""Shannon"", ""pickup_time"": ""11:13""}, {""place"": ""Ballycummin"", ""pickup_time"": ""11:24""}, {""place"": ""Mungret"", ""pickup_time"": ""11:37""}, {""place"": ""St. Nessan's Park"", ""pickup_time"": ""11:50""}, {""place"": ""Kingston Park"", ""pickup_time"": ""12:01""}, {""place"": ""Castletroy"", ""pickup_time"": ""12:08""}, {""place"": ""Limerick City Centre"", ""pickup_time"": ""12:21""}, {""place"": ""Markets Field"", ""pickup_time"": ""12:36""}, {""place"": ""Kilmallock"", ""pickup_time"": ""12:49""}, {""place"": ""Limerick Docklands"", ""pickup_time"": ""12:58""}, {""place"": ""South Liberties"", ""pickup_time"": ""13:04""}, {""place"": ""Raheen"", ""pickup_time"": ""13:12""}]"
266,R091,Route 91,Galway,Friday,84,12,"[{""place"": ""Creggs"", ""pickup_time"": ""10:45""}, {""place"": ""Clifden"", ""pickup_time"": ""10:51""}, {""place"": ""Moycullen"", ""pickup_time"": ""11:06""}, {""place"": ""Oughterard"", ""pickup_time"": ""11:20""}, {""place"": ""Barna"", ""pickup_time"": ""11:27""}, {""place"": ""Tuam"", ""pickup_time"": ""11:37""}, {""place"": ""Athenry"", ""pickup_time"": ""11:43""}, {""place"": ""Aughrim"", ""pickup_time"": ""11:50""}, {""place"": ""Castlegar"", ""pickup_time"": ""12:00""}, {""place"": ""Ballybrit"", ""pickup_time"": ""12:09""}, {""place"": ""Kilcolgan"", ""pickup_time"": ""12:15""}, {""place"": ""Knocknacarra"", ""pickup_time"": ""12:29""}]"
267,R091,Route 91,Galway,Sunday,89,12,"[{""place"": ""Creggs"", ""pickup_time"": ""10:45""}, {""place"": ""Clifden"", ""pickup_time"": ""10:51""}, {""place"": ""Moycullen"", ""pickup_time"": ""11:03""}, {""place"": ""Oughterard"", ""pickup_time"": ""11:08""}, {""place"": ""Barna"", ""pickup_time"": ""11:13""}, {""place"": ""Tuam"", ""pickup_time"": ""11:26""}, {""place"": ""Athenry"", ""pickup_time"": ""11:37""}, {""place"": ""Aughrim"", ""pickup_time"": ""11:43""}, {""place"": ""Castlegar"", ""pickup_time"": ""11:55""}, {""place"": ""Ballybrit"", ""pickup_time"": ""12:04""}, {""place"": ""Kilcolgan"", ""pickup_time"": ""12:09""}, {""place"": ""Knocknacarra"", ""pickup_time"": ""12:22""}]"
268,R091,Route 91,Galway,Monday,41,12,"[{""place"": ""Creggs"", ""pickup_time"": ""10:45""}, {""place"": ""Clifden"", ""pickup_time"": ""10:54""}, {""place"": ""Moycullen"", ""pickup_time"": ""11:03""}, {""place"": ""Oughterard"", ""pickup_time"": ""11:15""}, {""place"": ""Barna"", ""pickup_time"": ""11:20""}, {""place"": ""Tuam"", ""pickup_time"": ""11:31""}, {""place"": ""Athenry"", ""pickup_time"": ""11:45""}, {""place"": ""Aughrim"", ""pickup_time"": ""12:00""}, {""place"": ""Castlegar"", ""pickup_time"": ""12:11""}, {""place"": ""Ballybrit"", ""pickup_time"": ""12:22""}, {""place"": ""Kilcolgan"", ""pickup_time"": ""12:32""}, {""place"": ""Knocknacarra"", ""pickup_time"": ""12:38""}]"
269,R091,Route 91,Galway,Saturday,35,12,"[{""place"": ""Creggs"", ""pickup_time"": ""10:45""}, {""place"": ""Clifden"", ""pickup_time"": ""10:52""}, {""place"": ""Moycullen"", ""pickup_time"": ""11:06""}, {""place"": ""Oughterard"", ""pickup_time"": ""11:20""}, {""place"": ""Barna"", ""pickup_time"": ""11:35""}, {""place"": ""Tuam"", ""pickup_time"": ""11:47""}, {""place"": ""Athenry"", ""pickup_time"": ""11:53""}, {""place"": ""Aughrim"", ""pickup_time"": ""11:58""}, {""place"": ""Castlegar"", ""pickup_time"": ""12:12""}, {""place"": ""Ballybrit"", ""pickup_time"": ""12:25""}, {""place"": ""Kilcolgan"", ""pickup_time"": ""12:30""}, {""place"": ""Knocknacarra"", ""pickup_time"": ""12:41""}]"
270,R092,Route 92,Kerry,Sunday,95,8,"[{""place"": ""Castleisland"", ""pickup_time"": ""14:15""}, {""place"": ""Kenmare"", ""pickup_time"": ""14:22""}, {""place"": ""Ballybunion"", ""pickup_time"": ""14:30""}, {""place"": ""Moyvane"", ""pickup_time"": ""14:38""}, {""place"": ""Ardfert"", ""pickup_time"": ""14:48""}, {""place"": ""Farranfore"", ""pickup_time"": ""14:54""}, {""place"": ""Listowel"", ""pickup_time"": ""15:03""}, {""place"": ""Tralee"", ""pickup_time"": ""15:17""}]"
271,R092,Route 92,Kerry,Saturday,40,8,"[{""place"": ""Castleisland"", ""pickup_time"": ""14:15""}, {""place"": ""Kenmare"", ""pickup_time"": ""14:27""}, {""place"": ""Ballybunion"", ""pickup_time"": ""14:33""}, {""place"": ""Moyvane"", ""pickup_time"": ""14:41""}, {""place"": ""Ardfert"", ""pickup_time"": ""14:50""}, {""place"": ""Farranfore"", ""pickup_time"": ""15:05""}, {""place"": ""Listowel"", ""pickup_time"": ""15:18""}, {""place"": ""Tralee"", ""pickup_time"": ""15:31""}]"
272,R092,Route 92,Kerry,Friday,77,8,"[{""place"": ""Castleisland"", ""pickup_time"": ""14:15""}, {""place"": ""Kenmare"", ""pickup_time"": ""14:24""}, {""place"": ""Ballybunion"", ""pickup_time"": ""14:38""}, {""place"": ""Moyvane"", ""pickup_time"": ""14:48""}, {""place"": ""Ardfert"", ""pickup_time"": ""14:58""}, {""place"": ""Farranfore"", ""pickup_time"": ""15:12""}, {""place"": ""Listowel"", ""pickup_time"": ""15:22""}, {""place"": ""Tralee"", ""pickup_time"": ""15:31""}]"
273,R093,Route 93,Cork,Wednesday,32,18,"[{""place"": ""Blarney"", ""pickup_time"": ""07:45""}, {""place"": ""Little Island"", ""pickup_time"": ""07:53""}, {""place"": ""Kinsale"", ""pickup_time"": ""08:08""}, {""place"": ""Ballintemple"", ""pickup_time"": ""08:22""}, {""place"": ""Macroom"", ""pickup_time"": ""08:37""}, {""place"": ""Cork City Centre"", ""pickup_time"": ""08:45""}, {""place"": ""Fota"", ""pickup_time"": ""08:57""}, {""place"": ""Midleton"", ""pickup_time"": ""09:06""}, {""place"": ""Bandon"", ""pickup_time"": ""09:13""}, {""place"": ""Fermoy"", ""pickup_time"": ""09:27""}, {""place"": ""Wilton"", ""pickup_time"": ""09:37""}, {""place"": ""Gurranabraher"", ""pickup_time"": ""09:46""}, {""place"": ""Carrigtwohill"", ""pickup_time"": ""09:59""}, {""place"": ""Ballincollig"", ""pickup_time"": ""10:06""}, {""place"": ""Youghal"", ""pickup_time"": ""10:12""}, {""place"": ""Mallow"", ""pickup_time"": ""10:20""}, {""place"": ""Cork Airport"", ""pickup_time"": ""10:27""}, {""place"": ""Rathcormac"", ""pickup_time"": ""10:39""}]"
